Step,Voltage Violations,Real Power Loss (p.u.),Reactive Power Loss (p.u.),Bus Voltage 1,Bus Voltage 2,Bus Voltage 3,Bus Voltage 4,Bus Voltage 5,Bus Voltage 6,Bus Voltage 7,Bus Voltage 8,Bus Voltage 9,Bus Voltage 10,Bus Voltage 11,Bus Voltage 12,Bus Voltage 13,Bus Voltage 14,Bus Voltage 15,Bus Voltage 16,Bus Voltage 17,Bus Voltage 18,Bus Voltage 19,Bus Voltage 20,Bus Voltage 21,Bus Voltage 22,Bus Voltage 23,Bus Voltage 24,Bus Voltage 25,Bus Voltage 26,Bus Voltage 27,Bus Voltage 28,Bus Voltage 29,Bus Voltage 30,Bus Voltage 31,Bus Voltage 32,Bus Voltage 33,Bus Voltage 34,Bus Voltage 35,Bus Voltage 36,Bus Voltage 37,Bus Voltage 38,Bus Voltage 39,Bus Voltage 40,Bus Voltage 41,Bus Voltage 42,Bus Voltage 43,Bus Voltage 44,Bus Voltage 45,Bus Voltage 46,Bus Voltage 47,Bus Voltage 48,Bus Voltage 49,Bus Voltage 50,Bus Voltage 51,Bus Voltage 52,Bus Voltage 53,Bus Voltage 54,Bus Voltage 55,Bus Voltage 56,Bus Voltage 57,Bus Voltage 58,Bus Voltage 59,Bus Voltage 60,Bus Voltage 61,Bus Voltage 62,Bus Voltage 63,Bus Voltage 64,Bus Voltage 65,Bus Voltage 66,Bus Voltage 67,Bus Voltage 68,Bus Voltage 69,Bus Voltage 70,Bus Voltage 71,Bus Voltage 72,Bus Voltage 73,Bus Voltage 74,Bus Voltage 75,Bus Voltage 76,Bus Voltage 77,Bus Voltage 78,Bus Voltage 79,Bus Voltage 80,Bus Voltage 81,Bus Voltage 82,Bus Voltage 83,Bus Voltage 84,Bus Voltage 85,Bus Voltage 86,Bus Voltage 87,Bus Voltage 88,Bus Voltage 89,Bus Voltage 90,Bus Voltage 91,Bus Voltage 92,Bus Voltage 93,Bus Voltage 94,Bus Voltage 95,Bus Voltage 96,Bus Voltage 97,Bus Voltage 98,Bus Voltage 99,Bus Voltage 100,Bus Voltage 101,Bus Voltage 102,Bus Voltage 103,Bus Voltage 104,Bus Voltage 105,Bus Voltage 106,Bus Voltage 107,Bus Voltage 108,Bus Voltage 109,Bus Voltage 110,Bus Voltage 111,Bus Voltage 112,Bus Voltage 113,Bus Voltage 114,Bus Voltage 115,Bus Voltage 116,Bus Voltage 117,Bus Voltage 118,Bus Voltage 119,Bus Voltage 120,Bus Voltage 121,Bus Voltage 122,Bus Voltage 123,Bus Voltage 124,Bus Voltage 125,Bus Voltage 126,Bus Voltage 127,Bus Voltage 128,Bus Voltage 129,Bus Voltage 130,Bus Voltage 131,Bus Voltage 132,Bus Voltage 133,Bus Voltage 134,Bus Voltage 135,Bus Voltage 136,Bus Voltage 137,Bus Voltage 138,Bus Voltage 139,Bus Voltage 140,Bus Voltage 141,Bus Voltage 142,Bus Voltage 143,Bus Voltage 144,Bus Voltage 145,Bus Voltage 146,Bus Voltage 147,Bus Voltage 148,Bus Voltage 149,Bus Voltage 150,Bus Voltage 151,Bus Voltage 152,Bus Voltage 153,Bus Voltage 154,Bus Voltage 155,Bus Voltage 156,Bus Voltage 157,Bus Voltage 158,Bus Voltage 159,Bus Voltage 160,Bus Voltage 161,Bus Voltage 162,Bus Voltage 163,Bus Voltage 164,Bus Voltage 165,Bus Voltage 166,Bus Voltage 167,Bus Voltage 168,Bus Voltage 169,Bus Voltage 170,Bus Voltage 171,Bus Voltage 172,Bus Voltage 173,Bus Voltage 174,Bus Voltage 175,Bus Voltage 176,Bus Voltage 177,Bus Voltage 178,Bus Voltage 179,Bus Voltage 180,Bus Voltage 181,Bus Voltage 182,Bus Voltage 183,Bus Voltage 184,Bus Voltage 185,Bus Voltage 186,Bus Voltage 187,Bus Voltage 188,Bus Voltage 189,Bus Voltage 190,Bus Voltage 191,Bus Voltage 192,Bus Voltage 193,Bus Voltage 194,Bus Voltage 195,Bus Voltage 196,Bus Voltage 197,Bus Voltage 198,Bus Voltage 199,Bus Voltage 200,Bus Voltage 201,Bus Voltage 202,Bus Voltage 203,Bus Voltage 204,Bus Voltage 205,Bus Voltage 206,Bus Voltage 207,Bus Voltage 208,Bus Voltage 209,Bus Voltage 210,Bus Voltage 211,Bus Voltage 212,Bus Voltage 213,Bus Voltage 214,Bus Voltage 215,Bus Voltage 216,Bus Voltage 217,Bus Voltage 218,Bus Voltage 219,Bus Voltage 220,Bus Voltage 221,Bus Voltage 222,Bus Voltage 223,Bus Voltage 224,Bus Voltage 225,Bus Voltage 226,Bus Voltage 227,Bus Voltage 228,Bus Voltage 229,Bus Voltage 230,Bus Voltage 231,Bus Voltage 232,Bus Voltage 233,Bus Voltage 234,Bus Voltage 235,Bus Voltage 236,Bus Voltage 237,Bus Voltage 238,Bus Voltage 239,Bus Voltage 240,Bus Voltage 241,Bus Voltage 242,Bus Voltage 243,Bus Voltage 244,Bus Voltage 245,Bus Voltage 246,Bus Voltage 247,Bus Voltage 248,Bus Voltage 249,Bus Voltage 250,Bus Voltage 251,Bus Voltage 252,Bus Voltage 253,Bus Voltage 254,Bus Voltage 255,Bus Voltage 256,Bus Voltage 257,Bus Voltage 258,Bus Voltage 259,Bus Voltage 260,Bus Voltage 261,Bus Voltage 262,Bus Voltage 263,Bus Voltage 264,Bus Voltage 265,Bus Voltage 266,Bus Voltage 267,Bus Voltage 268,Bus Voltage 269,Bus Voltage 270,Bus Voltage 271,Bus Voltage 272,Bus Voltage 273,Bus Voltage 274,Bus Voltage 275,Bus Voltage 276,Bus Voltage 277,Bus Voltage 278
1,93,0.8359515222043458,1.6717021388977507,0.9999880138176797,0.9999911066369795,0.999990451397929,0.9999837938945667,0.9999879796002116,0.9999870878234187,0.9999835874270677,0.9999878380744518,0.9999869180636846,0.9875555762134539,0.9958197175395361,0.990587131913744,0.9956280838335393,0.9892222742873514,0.9782781521032243,0.9927726758180277,0.9843176130855855,0.9887797184124212,0.9881673112058039,0.9876271353316312,0.972224834666754,0.9906848357898379,0.980154537699769,0.9904372558394864,0.9709998741271625,0.9640130051220811,0.987261913671686,0.9739150312740116,0.970998654019375,0.9696389703069155,0.9730908591098529,0.9566542475407375,0.983859459653607,0.9675817835350419,0.9691120593065009,0.9693661290074911,0.972753812442782,0.9719117476312207,0.972360118076641,0.9555395788228567,0.9562395942116937,0.9839087784675452,0.966559716192074,0.9548315142573426,0.9827830979112274,0.9559268357746038,0.9842159882310474,0.9655904165819135,0.9643442093005314,0.9554053934158928,0.9845831502460991,0.9648343260558927,0.9554045617581897,0.9648334625927715,0.9551998871145799,0.9644071924860796,0.9551126805498902,0.984766813098022,0.9645433233688939,0.9549016173989032,0.9643814860781522,0.9638974837964867,0.9538120258908854,0.9549978107948734,0.9848850481439911,0.9641571481705369,0.9552244962896029,0.9848479990356611,0.9637626361478009,0.9552244989769754,0.984848002053397,0.9637626393413702,0.9635573126795639,0.9543707952104848,0.9817446288808143,0.9666881476952537,0.9536282760674989,0.9813279786964703,0.9531147866684028,0.980810791321411,0.9658081152509344,0.9530057981904634,0.980776829249041,0.9804151935643131,0.9654410624056824,0.9517967527449135,0.9798935660931273,0.9650685779919201,0.9788278676146164,0.9508928186487733,0.979305982364212,0.9643843295813617,0.9504454168541799,0.9500413582459343,0.9784130053943673,0.9635536806059953,0.950101382221273,0.9498222755068678,0.9781855076383636,0.9633774767237997,0.9498050275548425,0.9779320207373223,0.9632803711899648,0.9497875545160396,0.9779546276235223,0.9629860225615519,0.9496451292902713,0.9780236178595195,0.9629735285621844,0.9496451430474994,0.9780236406396137,0.9629735409772335,0.956850102945688,0.9840613621777461,0.969256795605554,0.9535012134033397,0.9823365787319918,0.9669516634845691,0.9515522428422476,0.9811788492777725,0.9655251064486637,0.9513839780768002,0.9811079813199809,0.9655866156615904,0.9470166465301508,0.9767643207950176,0.961901252851081,0.9513578751257661,0.9809560048505909,0.9656607803335849,0.9762121522972789,0.9374309559112153,0.9681455032972389,0.9536888530967137,0.9759326706311504,0.9374309780261408,0.9681455236320322,0.9536888758534083,0.9368030766698637,0.9672244312139405,0.9519996548250339,0.9363125108981915,0.9665224568344805,0.9511609305568213,0.9360830750006663,0.9649860741878739,0.949351216711434,0.9355575892574881,0.964744341530402,0.9468428708550157,0.9357599205507524,0.9649508688795058,0.945544280041928,0.9338966625275938,0.9652725633284986,0.9501843917146192,0.9325468212036553,0.9328454549178474,0.9630538292864144,0.9488873582748704,0.9328929306633347,0.9647043066107138,0.9494541833937705,0.9310011490438757,0.9299086914169177,0.929292441566215,0.9470631999634815,0.9317598493730541,0.9615480552934794,0.948601519712895,0.9455440065228046,0.9446330942678142,0.9313355280709009,0.9609205212072358,0.9480029799329597,0.9300258294260648,0.9589788479798076,0.9492915843597004,0.9312410575415853,0.9608760655612764,0.9477986817850462,0.9310126655664801,0.9609762080831488,0.947763468871689,0.9312746337489258,0.9604534617370712,0.9469028389241282,0.9313073642253832,0.9604946352802606,0.9464770998997769,0.9311097857772459,0.9606011259941305,0.9462922071164317,0.9441679380753135,0.9311917274574454,0.9605850962535579,0.946150454293406,0.9430841226992107,0.9289879927186523,0.9576213278785364,0.9493709759511165,0.9285148314372157,0.9287617746232105,0.957004922126824,0.9492944072803513,0.9563468121596697,0.9286063994724989,0.9567946875702525,0.9490889632296129,0.9482586544693051,0.9282730154552776,0.9566201003322741,0.9491915966353343,0.9275303424229014,0.9282317102232964,0.9562104148374815,0.9493905855376162,0.9559352524850374,0.9326503499548631,0.9644381605203114,0.9492888256923526,0.9329068884110284,0.963579930289364,0.9490364062979563,0.9330887505367922,0.9635193019091243,0.9486655609132411,0.933088795758721,0.9635193533183009,0.9486656037454927,0.9328929068007086,0.9647042922110067,0.949454165235855,0.9321104665262419,0.9643781222437703,0.9488743801245799,0.9473228141092997,0.9307905715481383,0.9641729050527217,0.9491754283424891,0.9455312935993,0.9436043452750101,0.9629425014083924,0.9293228735130085,0.9648154771271287,0.9490256887520587,0.9613691439189105,0.9252361749261062,0.9293229437856588,0.9648155576263404,0.9490257557227405,0.923320540022954,0.9225487664878624,0.9226902517332108,0.920713918835471,0.9202788933548283,0.9566542064903689,0.9838594210004439,0.967581754713362,0.9640128885447813,0.9872618209512457,0.9739149357452681,0.9374177374620144,0.96813383919639,0.9536777046697257,0.9374308680424439,0.9681454342610738,0.95368878168017,0.9374309780261408,0.968145523632032,0.9536888758534081,0.9496451430474994,0.9780236406396137,0.9629735409772335,0.9515522428422476,0.9444563822580755,0.9565427457191652,0.9582389957467519
2,71,0.7971614880153601,1.5936246298225893,0.9999883530296386,0.9999913341800459,0.999990716506279,0.9999842523407948,0.9999882870341747,0.9999874462471704,0.9999840511720757,0.999988148795366,0.9999872809996793,0.9878850010330743,0.9959094281669877,0.9908539111942193,0.9957242913929694,0.9895376896957093,0.9788502256044959,0.9929278817715596,0.9847558524456645,0.9891116114510223,0.9885191616592032,0.987999616747643,0.9729534094309567,0.9908858046937966,0.9807063851548884,0.9906464673749701,0.9717672827929479,0.9649481895965633,0.9875403659822202,0.9746371181424923,0.9717661000132867,0.9704479627507454,0.9738416494370347,0.9578326361166412,0.9842491932718616,0.9685190154746638,0.969936253671591,0.9701843533793474,0.9735171898981463,0.9727064753122047,0.9731382848887727,0.956755845586141,0.9574308571167017,0.9842953684474867,0.9675345873788809,0.9560719515804498,0.9832022165734835,0.9571277954138712,0.9845922644333531,0.9666000476034163,0.9653989541169515,0.9566234370267395,0.9849470324670692,0.9658709594610535,0.9566226341955795,0.9658701257268383,0.9564250546755991,0.9654584373282857,0.9563401284017116,0.9851245565025601,0.9655907454411898,0.956137103644351,0.9654335499073201,0.9649662588890665,0.9550851894936122,0.9562272163173912,0.9852394443720799,0.9652189584900879,0.9564451605214765,0.985203803241224,0.9648396199970136,0.9564451632126122,0.9852038062594409,0.9648396231944191,0.9646379573230034,0.9556244282339719,0.98220571829476,0.9676529321892611,0.9549033753331228,0.981804546001221,0.9544110186192234,0.9813028980174265,0.9668008919675086,0.9542984679026969,0.9812717875251387,0.980923103548406,0.9664473783782611,0.9531378709907883,0.9804160623483221,0.9660841536151356,0.9793850636189367,0.9522643790401888,0.9798482998527932,0.9654211303400677,0.9518321617847312,0.9514415135351695,0.9789854520553009,0.9646162200178467,0.9514999198563725,0.9512291774530861,0.9787652806813051,0.9644453580132787,0.9512143711248844,0.978521384601365,0.9643511858675037,0.9511979929404121,0.9785430347489589,0.9640657379455188,0.9510604453777962,0.978609673424136,0.9640536452984437,0.9510604591628055,0.9786096962092387,0.9640536577286023,0.9579352973661726,0.9843984076143255,0.9700795925150366,0.9546536326906645,0.9827070408084505,0.9678240138535908,0.9527412543945168,0.981573194507343,0.9664279037938333,0.9525786427739874,0.9815058246323047,0.9664868250518117,0.9482872916029785,0.977245220748781,0.9628838441175962,0.9525536196868226,0.9813599458427059,0.9665580121478529,0.9767114869169857,0.9388717509133752,0.96878393630117,0.9548570424700833,0.9764416130592899,0.9388717730631149,0.9687839566452543,0.9548570652559029,0.9382689591323041,0.9678965697391817,0.9532200715060484,0.9377976363670169,0.9672200693188406,0.9524067538637154,0.9375780403959166,0.96573955278581,0.9506529377810847,0.937073289420722,0.9655059903435904,0.9482240113930911,0.9372695791615178,0.9657063106386552,0.9469636377502801,0.9353866216411665,0.9659494110298176,0.9514181023171574,0.9340824064386197,0.9343494735126413,0.9637757711074835,0.9501645880367062,0.9343814354403474,0.9653826668988069,0.9506853205473003,0.9325892506148198,0.9315303911366959,0.9309333073087291,0.9483981205581024,0.9332842647313114,0.9622995067184834,0.9498895706994274,0.9469239460105068,0.9460388269339286,0.9328759535760853,0.9616930307726307,0.9493067652677003,0.9315496714627369,0.9597473476962051,0.9505689888821793,0.9327850463424504,0.9616498891979061,0.949108324853415,0.9325645882050287,0.9617465747028328,0.949074291480841,0.9328187878845483,0.9612408251814707,0.9482378007756527,0.9328508646109499,0.9612806170826111,0.947824491096444,0.9326597221913904,0.9613837686505922,0.9476445959185882,0.9455848702632837,0.9327395055970304,0.9613681386412586,0.947506566580678,0.9445343209678472,0.930510525575903,0.9583916953485898,0.9506466984824469,0.9300365029399085,0.9302840522414698,0.9577758112140765,0.950569428063048,0.9571176906170499,0.9301283909062272,0.9575660079002073,0.9503634193870053,0.9495323078998712,0.9297945615101615,0.9573919272850906,0.9504657860234295,0.9290505362195791,0.9297533964360226,0.9569825588720726,0.9506646042932984,0.9567076095703462,0.9341385235906722,0.9651169772552826,0.9505192309646732,0.9343957135030042,0.9642590133405595,0.9502656157870365,0.934577792911649,0.9641982547412616,0.9498942900801407,0.9345778382109554,0.9641983061809006,0.9498943329719305,0.9343814115368603,0.9653826525088649,0.9506853023632947,0.9335978212908548,0.9650575790401197,0.9501036090925387,0.948549813249049,0.932276049269999,0.9648539177909697,0.9504039078696374,0.9467557180994828,0.9448260005476132,0.9636243500905219,0.9308058368033976,0.9654977266704906,0.9502536576862193,0.96205206237923,0.9267121369940157,0.9308059071963007,0.9654978072177307,0.9502537247498208,0.9247932684894523,0.9240201266476581,0.9241619305332904,0.9221823202466576,0.9217465233402946,0.9578325964085889,0.9842491559010077,0.9685189875908424,0.9649480753536267,0.98754027496956,0.9746370245931094,0.9388587439647269,0.9687724483804709,0.9548460877591991,0.9388716643682635,0.9687838681358667,0.9548569722559477,0.9388717730631149,0.9687839566452541,0.9548570652559026,0.9510604591628055,0.9786096962092387,0.9640536577286023,0.9527412543945168,0.9457878085553575,0.9574823928073648,0.9592166490080967
3,68,0.790025163693294,1.5793893736851157,0.9999884031760278,0.9999913843068524,0.9999907725215683,0.9999843201467975,0.999988354751185,0.9999875219445218,0.9999841198568923,0.999988217209151,0.9999873575497981,0.9879313475771088,0.9959391527788705,0.9909071833539194,0.9957553233701109,0.9895979597490201,0.9789322322721864,0.9929783750290536,0.9848451758537162,0.9891739734400418,0.9885851273214407,0.9880675028029414,0.973058565142683,0.9909503525037214,0.9808196260418985,0.9907122741609745,0.9718810316689235,0.9650819933903071,0.9876283498386924,0.9747859968969036,0.9718798576613031,0.9705714834392352,0.9739964190856725,0.9580005729512845,0.9843705832418557,0.9687159320178672,0.9700651129301504,0.9703082772114653,0.9736745507816734,0.9728704506498587,0.9732985405144262,0.9569284272764211,0.9575983326117808,0.9844197023065177,0.9677372327340602,0.956247436731971,0.98333987283958,0.9572944942079106,0.9847159009098942,0.9668088586482216,0.9656182830961602,0.956790780053699,0.9850696624597252,0.966083933514866,0.9567899767886611,0.9660831072454222,0.9565906874748225,0.9656747967884171,0.9565091684852853,0.985246220131339,0.9658048197954819,0.9563025807232945,0.9656498932235538,0.9651870185598043,0.9552500978822985,0.9563982213208727,0.9853599353684211,0.96543459785775,0.9566153865704585,0.9853244115323528,0.9650566131487632,0.9566153892620581,0.9853244145508769,0.9650566163469454,0.9648620337249526,0.9558073416977945,0.982341166701004,0.9678599950713684,0.9550914738929318,0.9819431651295487,0.9546018077065266,0.9814436903213739,0.9670167086494599,0.9544908715592482,0.981414434850901,0.9810670373063364,0.9666654079523505,0.9533369068251021,0.98056210061046,0.9663078724404315,0.9795340995096773,0.9524694080624251,0.979998216911359,0.9656514157760145,0.952040118044435,0.9516522099861032,0.9791412507153409,0.9648545510338937,0.9517110401398293,0.9514417038714856,0.9789229767422727,0.9646851248863386,0.9514259176410474,0.9786798068302808,0.9645933486488444,0.9514085034610791,0.9787017474276044,0.9643120144793773,0.9512717146926039,0.9787680205619184,0.9642999874633733,0.9512717284805842,0.9787680433494163,0.9642999998976718,0.9580888916822301,0.984502847251811,0.9702479474018332,0.9548171679081731,0.9828196288536045,0.9680020886371414,0.952910781361378,0.9816909838729265,0.9666120258242216,0.9527497345255759,0.9816237882523828,0.9666705970880779,0.9484690769505697,0.9773814884672759,0.9630835036678407,0.9527248826300134,0.9814788773712714,0.9667413109733096,0.9768513381809467,0.9390788498030587,0.9689543678251363,0.9550928846322848,0.9765838009187591,0.9390788719575468,0.9689543881724125,0.9550929074241299,0.9384795674696036,0.9680730107062667,0.9534662528373125,0.9380108104749526,0.9674008410491353,0.9526594596746097,0.9377931506103638,0.9659295238739439,0.9509192604937625,0.9372919095273318,0.9656991481463019,0.9485084285720701,0.9374864778117977,0.9658976931034261,0.9472590213289495,0.9356024514625481,0.9661285829338037,0.9516664052874565,0.9343057650396506,0.934568076198093,0.9639641392922773,0.9504209925037668,0.9345971171279022,0.9655621231158421,0.9509331079275168,0.9328220740267811,0.9317695478090695,0.9311757443285609,0.948662391393678,0.9335062677021517,0.9624941216387085,0.9501490264206812,0.9471982370826653,0.946316918809987,0.9331013878519254,0.9618901729761545,0.9495711415091044,0.9317716534727091,0.9599468151844779,0.9508259650024906,0.9330112914477414,0.9618472652440221,0.9493741254505597,0.9327926250228107,0.9619431689179613,0.9493403621583016,0.9330450993023519,0.9614409624755912,0.9485097934363939,0.933077050411676,0.9614804169496558,0.9480994245402524,0.9328868840806611,0.9615828760773355,0.9479217289321014,0.9458707128825099,0.9329655756964904,0.9615674549222145,0.9477855871834844,0.9448250008572091,0.9307321957915456,0.9585915818380686,0.9509036221303968,0.9302580477176804,0.9305056049575046,0.9579758263365585,0.9508263850694039,0.9573177059730192,0.930349834030554,0.9577661281181656,0.9506204062599682,0.9497895196118549,0.930015944973778,0.9575921518972248,0.9507227192881782,0.9292717228818399,0.929974807198293,0.9571828695098215,0.950921492223108,0.9569079779775739,0.9343541760016124,0.9652965252903066,0.9507668683335344,0.9346114978145462,0.964438649242948,0.9505129899090341,0.9347936222654443,0.9643778624506704,0.9501415675391922,0.9347936675751772,0.9643779138991332,0.9501416104432078,0.9345970932184943,0.9655621087285972,0.9509330897382646,0.9338133820154599,0.9652372358286546,0.9503510172796108,0.9487967730603287,0.9324913504493948,0.9650338705581776,0.9506511702719563,0.9470021601991456,0.9450718858060116,0.963804533966618,0.9310207734431054,0.9656778626842383,0.9505008501322397,0.9622325422347471,0.9269260587448568,0.9310208438522044,0.9656779432453348,0.9505009172149325,0.9250067215156451,0.9242333813121809,0.9243752314099782,0.9223951460689759,0.92195923733013,0.9580005335434589,0.9843705461229532,0.9687159043758661,0.9650818795296957,0.9876282591813463,0.974785903675243,0.9390658745528903,0.9689429198926148,0.9550819719588648,0.9390787635187985,0.968954299862952,0.9550928146111813,0.9390788719575466,0.9689543881724125,0.9550929074241298,0.9512717284805842,0.9787680433494163,0.9642999998976718,0.952910781361378,0.9460112020081409,0.9576784624331218,0.9594110181702455
4,87,0.8186472800792899,1.6368895101996028,0.9999881617013496,0.9999912127573447,0.9999905648616649,0.9999839937576436,0.9999881229611967,0.9999872412351346,0.9999837895937262,0.9999879829148965,0.9999870734353461,0.9876985501236175,0.9958666182930846,0.9906993736240716,0.99567864439264,0.9893557416730673,0.9785276953150994,0.992852481169813,0.9845019969319299,0.9889214655089283,0.9883149106115652,0.9877833577323925,0.9725431075466544,0.9907875047407851,0.9803867035133982,0.9905431065954988,0.9713353628666196,0.9644219751562962,0.9874031039954853,0.9742186325280355,0.971334158975016,0.9699925237973268,0.9734065806778099,0.9571626047629272,0.9840583945363013,0.9679763690465648,0.969471797411428,0.9697241123844933,0.9730752127667383,0.9722460624416355,0.9726893381349367,0.9560620005801043,0.956753813488378,0.9841060626189373,0.9669706308707655,0.9553629080436298,0.982993925722592,0.9564455107369704,0.9844086932005223,0.9660163520678526,0.9647901316063048,0.9559318117222362,0.9847703539160827,0.965271807720657,0.955930991149053,0.9652709580547204,0.9557285656542949,0.9648513713466528,0.955643921935832,0.9849510636696056,0.9649851827683147,0.9554342634308436,0.9648259794315857,0.964349797749698,0.9543591585195944,0.9555306316974568,0.9850675991596678,0.9646047323173866,0.9557539157846459,0.9850310969782754,0.9642161242363503,0.9557539184736443,0.9850310999963374,0.9642161274315251,0.9640155899854945,0.9549104772054002,0.9819783170364306,0.9670935603781703,0.9541760209393236,0.9815701673428082,0.9536725110214718,0.9810596158534381,0.966225354427132,0.9535599041074271,0.981027918588238,0.9806721607955827,0.9658631216905472,0.9523733333945168,0.9801573005025498,0.9654957918784578,0.9791023162220853,0.9514825712504683,0.9795803801950611,0.9648204247698552,0.9510410597106608,0.9506439072199132,0.9787028072662952,0.9640005662550507,0.9507021409108188,0.9504280424029714,0.9784787786656407,0.9638269327645297,0.9504117714478897,0.9782314652983026,0.9637301561549783,0.9503949011435908,0.9782535711315468,0.9634401718915004,0.9502549271842128,0.9783213782549036,0.9634278837030511,0.9502549409530884,0.9783214010388449,0.9634278961240853,0.9573282861367665,0.9842297474414609,0.9696023915625923,0.9540122847683118,0.982519395881457,0.9673180570965926,0.95208133206393,0.9813720885517577,0.9659042556391555,0.9519159841201399,0.9813025469878357,0.9659646499654706,0.9475865852692604,0.9769964192176201,0.9623136889725916,0.9518903606137789,0.9811532835007497,0.9660374899247721,0.9764518398590635,0.9380863347124635,0.9684493377886015,0.9541786189040344,0.9761764227401237,0.9380863568432961,0.9684493581281242,0.954178641672801,0.9374712050996343,0.9675431930769843,0.9525111223013885,0.9369901916975564,0.9668523676334506,0.9516834415628918,0.9367659683964142,0.9653406743004946,0.9498982789330292,0.9362507368911076,0.9651022917861681,0.9474248926710115,0.9364503714777577,0.9653060515406506,0.9461433596500136,0.9345774111988765,0.96559418093945,0.9507023397660592,0.9332488093981619,0.933534562597331,0.963396318896705,0.9494236050971692,0.933572977602777,0.9650266314001741,0.9499710189314686,0.9317273462733769,0.9306504111654591,0.93004320831626,0.9476232087845633,0.9324592257093246,0.9619043680670475,0.9491424938854948,0.946122978014075,0.945223141756397,0.9320429534625027,0.9612860306343678,0.9485512603733204,0.9307250683910856,0.959343637791191,0.9498271208075649,0.9319502907782777,0.9612420284219493,0.9483496875397427,0.9317262334265162,0.9613402799100645,0.948315122099776,0.931983297998829,0.9608255704986142,0.9474654157400229,0.932015505694951,0.9608662167611703,0.9470452983293342,0.9318204558234656,0.9609713448311235,0.9468627667099976,0.9447670380852958,0.9319013358903627,0.9609555137016276,0.9467228456298274,0.9436995908420145,0.9296866783585452,0.9579869563182319,0.9499056375102315,0.9292131218826951,0.9294603754951584,0.9573707808248626,0.9498286824667618,0.9567126607912613,0.9293048984328556,0.9571607390454453,0.949622924632307,0.9487920969689659,0.9289713072353228,0.9569863822824961,0.9497254368390898,0.9282280137288133,0.9289300624791137,0.9565768408561449,0.9499243493523445,0.956301775358092,0.9333302346636688,0.9647606986256919,0.9498053443092465,0.9335870486286891,0.9639026017618049,0.9495524133937405,0.9337690013216583,0.9638419206445162,0.9491813663752163,0.9337690465790495,0.9638419720684817,0.9491814092319696,0.9335729537214821,0.9650266170049112,0.9499710007625912,0.9327899607056299,0.9647009598009936,0.9493903911912148,0.9478378881377224,0.9314692022396275,0.9644964486220503,0.9496910996966786,0.9460452856918551,0.9441171736642866,0.963266425090986,0.9300003557909112,0.965139581483766,0.9495411271431727,0.9616935536754955,0.9259104591327102,0.9300004261186778,0.9651396620062784,0.949541194152087,0.9239933471233098,0.9232209485980691,0.9233625793358898,0.9213847492843947,0.920949371445672,0.9571625642812828,0.9840583564731292,0.9679763406356012,0.9644218596485796,0.9874030120323147,0.9742185378638183,0.9380732187344456,0.9684377586189667,0.9541675530694042,0.9380862474832976,0.9684492691506325,0.9541785480190148,0.9380863568432959,0.9684493581281239,0.9541786416728008,0.9502549409530884,0.9783214010388449,0.9634278961240853,0.95208133206393,0.9450529112732297,0.9569714254416031,0.9586632188088929
