load_values
0.544181156
0.503066103
0.473728166
0.457491218
0.454773477
0.466620167
0.489477253
0.50822294
0.535958075
0.570522563
0.590940696
0.598675916
0.605505127
0.595052237
0.595679386
0.599790856
0.628153282
0.741045197
0.770034773
0.74724733
0.718397114
0.678536571
0.618536543
0.546202034
0.491498201
0.460209031
0.443484222
0.439163678
0.44787455
0.480208946
0.540278689
0.598466842
0.63839717
0.685226424
0.727665491
0.716306592
0.699093992
0.679512082
0.668083539
0.653240319
0.679442438
0.780348375
0.808571372
0.778397142
0.747665477
0.699303065
0.628222926
0.564041713
0.504390187
0.467177601
0.445853602
0.436236934
0.438675887
0.449756069
0.478606215
0.514912864
0.562996417
0.609895456
0.628850146
0.643484292
0.647735121
0.632473825
0.616445951
0.607177644
0.647665406
0.754425045
0.787317017
0.760627107
0.731846605
0.694703804
0.643344863
0.574843107
0.513588779
0.480975596
0.455470341
0.445156738
0.446550466
0.455330982
0.477351846
0.508432013
0.558048724
0.5856445
0.603693323
0.610243888
0.616236877
0.627247274
0.629686369
0.617421532
0.653867539
0.7898954
0.830104445
0.809616668
0.777839636
0.725087037
0.645992961
0.558327441
0.500766508
0.473100946
0.461742118
0.465156724
0.482438968
0.537491233
0.653031316
0.743902368
0.746341393
0.75735186
0.741533059
0.733101045
0.721114926
0.715052222
0.702648027
0.689686326
0.715609728
0.849407567
0.903553965
0.895261239
0.861533044
0.795539957
0.692613141
0.596515609
0.535470284
0.504459902
0.490731622
0.487386731
0.503623609
0.554773477
0.659581882
0.756027846
0.755121909
0.76445986
0.761811762
0.748222912
0.737073157
0.732473754
0.72717763
0.723693309
0.771846647
0.871080069
0.909825742
0.89351915
0.85261317
0.788153239
0.686202006
0.58878046
0.52780485
0.492961644
0.475818759
0.471707289
0.485853574
0.536445936
0.633867553
0.72766542
0.736585295
0.749686355
0.75149823
0.748083553
0.733031331
0.72891979
0.721742075
0.724459888
0.763972069
0.873728166
0.909268236
0.892961573
0.85735186
0.788571386
0.687386731
0.588083595
0.526062689
0.491707275
0.475330968
0.47094071
0.486480794
0.538188097
0.641045197
0.731846605
0.736236863
0.741184627
0.748641058
0.743484292
0.728850146
0.717421603
0.716515595
0.717212459
0.763553922
0.856794354
0.890731622
0.87804871
0.842996502
0.778466857
0.680487734
0.587665449
0.521533073
0.486620152
0.467665463
0.461533044
0.47379781
0.525087108
0.622020864
0.721672431
0.727526132
0.744041727
0.74724733
0.752822243
0.741184627
0.733449407
0.723135874
0.728571358
0.775609685
0.848153268
0.875679329
0.839303108
0.799024348
0.741811776
0.673728166
0.594773448
0.533588765
0.491567916
0.470592278
0.459790884
0.46209055
0.473100946
0.512264695
0.572334438
0.626271763
0.667038313
0.709337951
0.719999915
0.712195051
0.694494731
0.67268287
0.669546982
0.704181185
0.790661978
0.815470298
0.785714215
0.752682884
0.714006926
0.657630577
0.585923288
0.518466828
0.487735093
0.462996487
0.451498159
0.450661936
0.458188083
0.48041809
0.51121947
0.566341449
0.607595791
0.651080083
0.671428501
0.674843107
0.673658452
0.676445908
0.684041769
0.739303037
0.825435469
0.843693295
0.814912864
0.778536501
0.720766494
0.639372752
0.5513588
0.491707204
0.460418034
0.445714243
0.447595762
0.458745588
0.505714272
0.613240418
0.706271706
0.711567902
0.724529532
0.740069616
0.766968528
0.781742104
0.778536571
0.756445922
0.724111456
0.735191638
0.838466814
0.898606201
0.867735107
0.831637602
0.767735107
0.670104487
0.575818759
0.515121937
0.485992932
0.471358857
0.466968599
0.48104524
0.52891979
0.634773491
0.728850146
0.728501714
0.733240404
0.738048667
0.736864013
0.727595706
0.719651483
0.711428543
0.704250829
0.741323985
0.84613239
0.884250843
0.859163735
0.821881505
0.756933713
0.66209055
0.568989476
0.509546953
0.479094006
0.463344849
0.45909402
0.470801351
0.519790912
0.62243901
0.724390173
0.726480766
0.742090493
0.75261324
0.754634118
0.762299553
0.758745588
0.759512167
0.758815303
0.787386731
0.875749044
0.906620138
0.8756794
0.84076648
0.773170661
0.674982536
0.578257783
0.51770032
0.478397142
0.465365797
0.458536585
0.471428501
0.521184641
0.626480766
0.726062689
0.731846676
0.755191553
0.762578341
0.763205561
0.750383219
0.739930257
0.735191567
0.728083567
0.746202034
0.833797909
0.865714229
0.842090564
0.803902397
0.748919776
0.658188083
0.569128906
0.505017337
0.472125436
0.454564403
0.450034787
0.464041784
0.508571372
0.603275247
0.698884989
0.712822271
0.731986034
0.736306507
0.732891972
0.731846676
0.724041812
0.720836138
0.731080097
0.757073142
0.819163692
0.835121923
0.799930215
0.762787414
0.712473769
0.646550466
0.575539971
0.517212529
0.480348375
0.455888417
0.445853602
0.448153268
0.458257727
0.489198536
0.528989505
0.569337908
0.608919804
0.628153282
0.63066195
0.622508654
0.612404125
0.599024348
0.591498201
0.608362299
0.695609671
0.745156738
0.725156752
0.696097533
0.654146327
0.608501657
0.544947664
0.493588794
0.458397156
0.436167219
0.427247344
0.427526062
0.435052208
0.45972117
0.486759511
0.533170689
0.582717685
0.609546953
0.65672471
0.705505127
0.720418062
0.697769978
0.689686397
0.72655041
0.79337972
0.805574842
0.784599204
0.758257727
0.707526076
0.641114983
0.56146333
0.500627149
0.46968634
0.452961602
0.449407567
0.460766466
0.492961573
0.596515679
0.697560976
0.712195122
0.720557491
0.740069686
0.750522648
0.761672474
0.763763066
0.763763066
0.735888502
0.719163763
0.825992975
0.887317017
0.869477267
0.830940738
0.768850118
0.672125365
0.581463316
0.520487706
0.488153239
0.473379734
0.470661993
0.483693337
0.538745531
0.645435455
0.7312891
0.746480822
0.753937254
0.752404167
0.741114912
0.722229866
0.713170703
0.707944152
0.702160236
0.726829198
0.829756083
0.885505142
0.872891944
0.839233393
0.776515623
0.679581797
0.582369253
0.527526062
0.49400687
0.478885003
0.475888473
0.491289199
0.545365811
0.650661936
0.739790898
0.732334466
0.731010382
0.725992975
0.717700249
0.706411065
0.678327498
0.670034773
0.686202006
0.708571372
0.813449421
0.881811748
0.868780403
0.833519121
0.770731707
0.67094071
0.575679329
0.516724668
0.484320487
0.468919762
0.466968528
0.482996403
0.536724725
0.647107972
0.729825727
0.72306616
0.722508654
0.720487777
0.715121866
0.702160236
0.696027818
0.687665449
0.674425031
0.692404139
0.782090536
0.856794354
0.836864083
0.808780445
0.747038257
0.655818773
0.568153254
0.50933788
0.479024291
0.463066131
0.459024305
0.476724626
0.526620195
0.629128863
0.720627135
0.727456418
0.730104515
0.732473825
0.729198578
0.720836209
0.714425073
0.714355288
0.723205518
0.744808306
0.811010396
0.845017379
0.81407657
0.780766522
0.731846605
0.665365797
0.589407609
0.527595776
0.491985992
0.471498215
0.46083618
0.465296153
0.477839636
0.517700249
0.567735107
0.615470369
0.646968613
0.651916306
0.641184627
0.629268222
0.609477309
0.599999929
0.596236891
0.610313532
0.692195065
0.758675944
0.736376222
0.710522535
0.680975525
0.624599247
0.56271777
0.507177644
0.46982577
0.449755999
0.443902368
0.443902368
0.452543526
0.47979087
0.513240347
0.555818773
0.594425016
0.611776904
0.607665435
0.608989519
0.615400654
0.609268236
0.605156766
0.622369296
0.719930271
0.770731637
0.76445986
0.741672417
0.692961644
0.60822294
0.528919861
0.473519093
0.444808306
0.431080097
0.431567888
0.446411107
0.493310076
0.600069644
0.689198536
0.693031288
0.707317002
0.722717728
0.723972097
0.723205518
0.729895371
0.730452877
0.739790898
0.769755984
0.84013926
0.878188068
0.853240319
0.815121866
0.752822243
0.65310096
0.560975539
0.500766437
0.463623637
0.449546996
0.449128849
0.459303093
0.509407595
0.613728209
0.712682913
0.710940752
0.715400654
0.711498187
0.707317002
0.706829212
0.702299595
0.692822286
0.68926825
0.704390187
0.789477324
0.854355401
0.833728124
0.795121881
0.737770021
0.644947664
0.555958132
0.496864041
0.46557487
0.451916306
0.448083553
0.461045254
0.511986049
0.617769964
0.703623679
0.703205532
0.715052222
0.71358885
0.708919804
0.699093992
0.703553894
0.69700347
0.693310076
0.717212459
0.801463372
0.862299553
0.834634132
0.798815274
0.738884961
0.642369281
0.557282145
0.50348425
0.468432042
0.451010368
0.453449463
0.463553922
0.510104459
0.615888445
0.699094063
0.705365769
0.719860627
0.718954619
0.713658494
0.708362299
0.70585363
0.699024348
0.685087066
0.692613141
0.766480737
0.84250864
0.827804779
0.792334424
0.740836195
0.655958132
0.566689881
0.509407666
0.476167191
0.462160265
0.459372808
0.475121895
0.525017393
0.62355395
0.694215943
0.716236877
0.733937268
0.73240411
0.720348347
0.709895386
0.700766437
0.691916348
0.674843177
0.676445979
0.752891958
0.814215929
0.795540027
0.761811833
0.719093978
0.654285686
0.575749044
0.519999915
0.481114954
0.460905895
0.450731651
0.4556097
0.466480808
0.501045225
0.555749129
0.61358885
0.653588822
0.655679414
0.644947664
0.631567888
0.618884904
0.601323943
0.591916277
0.600209003
0.671010425
0.749825713
0.732822257
0.704738619
0.667665463
0.620487777
0.555888488
0.505574842
0.467177601
0.446271678
0.437909309
0.437909309
0.447804765
0.473240376
0.516167163
0.565087009
0.635261282
0.666062661
0.671428501
0.658466871
0.640557406
0.638815317
0.629198507
0.639163749
0.717212529
0.799163707
0.783275191
0.754634047
0.701881448
0.626202048
0.537351803
0.478536571
0.452264808
0.437351874
0.436097504
0.447944194
0.500627079
0.608710731
0.672752585
0.723763024
0.740418048
0.749268208
0.759790884
0.758327441
0.755679344
0.763066131
0.768989547
0.797073114
0.868850118
0.905505127
0.878954647
0.838327455
0.7756794
0.683205476
0.587317017
0.526271692
0.489059177
0.471986006
0.468710759
0.474006884
0.519512124
0.62543554
0.716864097
0.734773491
0.762229909
0.76445986
0.75735186
0.760278675
0.742857072
0.725714257
0.720975567
0.742996502
0.814564432
0.89811841
0.877073128
0.848850132
0.789337965
0.689546968
0.591567845
0.525226467
0.492891929
0.480139302
0.471498215
0.483344905
0.534703776
0.643066146
0.725574899
0.727317059
0.732055678
0.728292641
0.725296111
0.718466828
0.706550424
0.698048696
0.706271706
0.719860556
0.804250829
0.881881462
0.871428501
0.837630591
0.775330968
0.679024291
0.579860585
0.517909323
0.483762981
0.467595748
0.462438982
0.478745574
0.53066195
0.636445936
0.733519121
0.748222912
0.75324039
0.765365797
0.770661993
0.761951121
0.757003428
0.744808306
0.752055664
0.772264724
0.839442466
0.902438954
0.88515671
0.848501629
0.791080055
0.692682856
0.592264709
0.523205518
0.494215943
0.473240305
0.468431971
0.47804878
0.523972026
0.623832668
0.727735135
0.75198602
0.775958188
0.779721155
0.769965058
0.74898949
0.778745574
0.764181142
0.778606215
0.783762981
0.865505156
0.900905867
0.873588808
0.826271763
0.76968634
0.696585323
0.610940752
0.550801365
0.513240347
0.487107943
0.482578327
0.483484264
0.496585323
0.531358814
0.591916348
0.670034773
0.737630591
0.773170732
0.777769922
0.77156793
0.757769936
0.703344891
0.635261282
0.610243888
0.788362313
0.840069616
0.805714272
0.775818759
0.737073086
0.680557449
0.60585363
0.546202034
0.504459902
0.482648041
0.471707289
0.471289142
0.478257783
0.506620209
0.542996502
0.602926744
0.661811762
0.713031274
0.732822257
0.735261211
0.715540013
0.695470313
0.68878046
0.689616682
0.763275205
0.849059134
0.830522592
0.79923335
0.750940724
0.675540041
0.584668919
0.522648013
0.488571386
0.473728166
0.474912892
0.485853574
0.538118382
0.637979023
0.7028571
0.719860556
0.737700306
0.738815246
0.729756013
0.718675902
0.706829212
0.692473783
0.680278661
0.692055636
0.769756055
0.879930229
0.881951177
0.849337923
0.786341364
0.689616682
0.587107943
0.527456418
0.491846633
0.477630563
0.474843107
0.490104473
0.542299567
0.650452933
0.731498173
0.740209045
0.758397156
0.77804871
0.779372794
0.772473868
0.768641044
0.764808292
0.758606229
0.784808278
0.866480808
0.932334466
0.914425073
0.878118424
0.816864097
0.719372766
0.611498187
0.539163678
0.503344891
0.486620152
0.484250843
0.495679386
0.542299567
0.645365811
0.724041741
0.726968627
0.730452877
0.727038271
0.717491247
0.707317002
0.694564375
0.687386661
0.681463386
0.695539957
0.749965143
0.855330982
0.848641058
0.819233407
0.762438982
0.67505218
0.579930299
0.509477309
0.475539971
0.459930314
0.456445922
0.467317031
0.516445951
0.633101045
0.699442495
0.744459874
0.760557463
0.772752514
0.768083539
0.757003428
0.74613239
0.738118382
0.740627121
0.767107957
0.836515651
0.894912878
0.878257783
0.844181156
0.788989462
0.697979052
0.599512139
0.530174159
0.497282188
0.477979066
0.470313561
0.481881533
0.529128863
0.629268222
0.699790856
0.703972041
0.717909323
0.719233407
0.711010396
0.694703804
0.689965114
0.676515623
0.669895414
0.686620152
0.75198602
0.812822201
0.791219484
0.758606229
0.716794383
0.6556097
0.577839636
0.516376236
0.483693337
0.464320501
0.459303023
0.461323971
0.469546982
0.50285703
0.542229923
0.578327427
0.624041741
0.654146257
0.681672389
0.672404153
0.642717713
0.628989434
0.635261211
0.667107957
0.738118382
0.785992932
0.763902354
0.733379763
0.697212473
0.649407567
0.589825756
0.530801309
0.479999943
0.470383275
0.457979009
0.459790884
0.467247316
0.492543497
0.52292673
0.568850118
0.60048772
0.611010396
0.602020878
0.591776989
